"user_id","restaurant_id","rating","review_text","date","source_user_name"
"4","ChIJxwh3iqMoQg0RulSwkxukTas","5","We had the Boletus (mushrooms) eggs and Rabo de Toro (bull's tail), both excellent.","2024-10-11","Miguel Goldfeld"
"5","ChIJxwh3iqMoQg0RulSwkxukTas","5","Great food! The tuna dish is the best fish I have ever ate! It's so amazing! Free appetizer dry  shrimp is also great :) Very good cake:) love their fresh bread, different flavours you can choose what you prefer:) love the atmosphere, beautiful decoration and great service:)","2025-01-12","Lyn R"
"2","ChIJSejPvKMoQg0ROoVE0ipgr48","5","Go go go! Though it was packed (best to reserve!) they said it was about 30 minutes for a table and then we were served. Amazing food! Seriously good and really good service too! An absolute gem in the Salamanca barrio and one of the best meals I’ve had in Madrid - even after 6 visits!","2018-08-12","Jamie Wright"
"3","ChIJSejPvKMoQg0ROoVE0ipgr48","5","Fancy ambiance, great location, good service, and the best food so far. Highly recommend visiting, especially if you are around El Retiro.","2023-12-16","Andie B"
"4","ChIJSejPvKMoQg0ROoVE0ipgr48","5","What a great find! This little spot has amazing dishes at decent prices, and a full bar. We made a reservation (recommended for dinner) but it is a casual place. Take note - no high chairs or changing table for little ones and it's a small place, so not much room for a stroller. The paella was delicious, as was the Camembert appetizer. Staff was also very friendly and helpful.","2018-05-01","L P"
"5","ChIJSejPvKMoQg0ROoVE0ipgr48","5","Nice little Spanish restaurant! Everything was very tasty and waiters were attentive. Good list of wine also. The atmosphere is cosy. Feels like you are at home. Don’t hesitate; you won’t be disappointed!","2023-05-25","Didier Demange"
"1","ChIJAeBDbKQoQg0RPrHaA80b-X8","5","It’s so good I stopped by TWICE. The vibes were immaculate and got boosted to 11 on weekend nights, with the quintessential Spanish bar crowd. Food was some of the best I’ve had in Madrid, from fresh, well seasoned seafood to rich, rich steak. The drinks were great too! They were pretty tourist friendly as they had an English menu, and the service staff were fantastic. Definitely a place I’ll stop by every time I’m in Madrid.","2024-11-01","Jinghang Ng"
"4","ChIJAeBDbKQoQg0RPrHaA80b-X8","5","This was a very lively tapas bar with delicious food and wonderful service. We managed to grab the last remaining table inside as we'd originally booked a table outside but was raining and couldn't sit outside. Shout-out to the two waiters who were working on the evening of 12/3 as they were so kind and patient with us, and took the time to explain the menu, check in on us and have a friendly chat. They took my husband's allergy very seriously and made sure that dishes we ordered didn't contain anything that he might be allergic to, which we really appreciated about. The food was excellent, particularly the rice with octopus. They do serve a generous portion so come hungry! Overall lovely experience.","2024-12-07","Ayaka"
"5","ChIJAeBDbKQoQg0RPrHaA80b-X8","4","La Castela is a delightful culinary find in Madrid, offering a cozy atmosphere and impeccable service. Known for its creative yet traditional Spanish dishes, the restaurant excels in both flavor and presentation. Highlights include their perfectly grilled meats, fresh seafood, and mouthwatering Iberian specialties. I had the Octopus con risotto, drunken clams, and small tapas dishes on the side. The menu features a variety of options, making it a great choice for both casual meals and special occasions. With a welcoming vibe and reasonable prices for the quality, La Castela is a standout spot for anyone craving delicious, authentic Spanish cuisine. Great place to grab lunch after a walk through Parque de El Retiro!","2024-12-30","Reza Jahanbakhsh"
"3","ChIJkew6caQoQg0R6RBK8Fg9WSo","5","Great cuisine and great service. We were guided not to order more than we should, a rare and most valuable ethical attitude. Very good and well cooked fish out of menu, very high quelity","2025-02-18","Joaquin Azpilicueta"
"4","ChIJkew6caQoQg0R6RBK8Fg9WSo","5","It was hard find good and balanced dishes with good wine and great service in Madrid. But this restaurant answerd all my wishes . The Bas fish was great the service amazing and the wine perfect with the fish.yes! And the dessert just perfect 5/5.  Thank you for awesome tasty time.","2019-01-23","Dmitriy Yadrov"
"4","ChIJkcqmiycmQg0RwQKzf_Sz6SE","5","This was my first restaurant once i arrived to Spain and it has been the best so far. We were a big party, and pretty much ordered everything off the menu, they were all delicious and impressive. Of course the service was amazing as well. I recommend the eggplant with hummus, the tuna tartar, the skirt steak, the quinoa/lentil salad and the empanadas. I will definitely try to come back before the end of my trip.","2024-08-05","N M"
"5","ChIJkcqmiycmQg0RwQKzf_Sz6SE","5","Excellent restaurant, we came twice in one week while visiting. The appetizer are amazing, loved the beef empanadas, tuna tartar and eggplant and hummus. The steak was delicious with fried yuca. Highly recommended if you visit Madrid!","2024-08-14","D M"
"3","ChIJvRIIZbUpQg0RQ7GY43iAN4k","5","This restaurant was an absolute delight! The chef’s talent truly shines, and the dish I had—beef ribs—was exceptional, easily 5-star quality. The meat was tender, flavorful, and cooked to perfection. The cozy atmosphere made the dining experience even more enjoyable, and the service was top-notch—attentive and professional. I can't emphasize enough how excellent the chef is; their expertise is evident in every bite. I highly recommend this place for anyone looking for a top-tier dining experience in Madrid!","2024-10-05","Oneida Rodriguez"
"5","ChIJvRIIZbUpQg0RQ7GY43iAN4k","5","Amazing food and service. They didn't have an English menu but the waitress was really nice and translated everything. Quality of the fish and meat was exceptional! Also great atmosphere and wines. Highly recommended","2019-05-04","Julia Schulte-Laggenbeck"
"1","ChIJbT45paspQg0RK6WylmgXLds","5","The sashimi was absolutely amazing, but the dessert options here were on another level and truly exceptional. I couldn’t think of a better place to go with your loved one. During our stay in Madrid we had the privilege of visiting and can’t say how grateful we were to the staff members.","2024-08-28","jmchivas07"
"1","ChIJSfD7pn4pQg0RkrRBFQOI_TM","5","Take the opportunity to book with the fork and go to this beautiful restaurant. Food was another level! You can thoroughly taste the research behind the dishes they serve. The place itself is beautiful and the service was the kindest. I highly recommend to go if you’re looking for a spot around the park!","2024-11-08","Elena Tomasella"
"2","ChIJSfD7pn4pQg0RkrRBFQOI_TM","5","Positively the best meal I've had in Spain. The tomatoe salad with tuns belly was so unique and flavourful. The octopus was so tender and the black Angus beef was literally soft as butter. Don't miss the Flao goat cheesecake for dessert. So amazing!","2025-02-25","Barbara Freeman"
"3","ChIJSfD7pn4pQg0RkrRBFQOI_TM","5","This restaurant is the perfect place for a cozy meal or celebration! The ambiance is warming, the service is really nice (the waiters explain you what you are about to it) and the food is just great! We had the tasting menu and from the olives to the dessert, you just enjoy excellent food prepared with care. We found the restaurant by chance (it's close to Retiro garden), but I've already bookmarked it to go back soon.","2024-01-03","Ricardo Borges de Carvalho"
"5","ChIJSfD7pn4pQg0RkrRBFQOI_TM","5","Incredible restaurant that deserves its Michelin star rating. We came here for the menu of the day and were not disappointed at all. Every dish was executed with perfection- with the freshest tasting ingredients, the right balance of flavor and beautiful plating. One of the best meals we had while in Madrid. We are planning to come back to Madrid to eat here again","2023-03-18","Po Jones"
"2","ChIJpzaPr6MoQg0RkJor_EANvyk","5","Stopped in this trendy bar for a few beers before dinner and sat at the bar. Staff kind and helpful. Very nice ambiance. Good beer and lovely olives provided. Unable to comment on food as we didn’t eat here sadly.","2024-08-05","Susanna Rowe"
"3","ChIJpzaPr6MoQg0RkJor_EANvyk","5","The food was excellent. I loved the bucket of fresh butter with warm artisan bread. The burrata salad was an inspiration. So delicate but delicious. The mussels were in a surprising light curry sauce that I could have eaten like soup. Absolutely delicious!","2025-02-25","Barbara Freeman"
"4","ChIJpzaPr6MoQg0RkJor_EANvyk","4","Most of the dishes we ordered were good but our risotto was overly salty.  Our server recommended an incredible red wine that was well worth the €10 per glass price tag. They play loud music later at night with a lot of people drinking in the bar area so it has a fun, energetic vibe.","2023-12-10","Ash Yao"
"1","ChIJQXUp0qUoQg0Rv9DotsANAuQ","5","We stayed in the owner’s Airbnb just in front of this restaurant. We found this restaurant full of customers any time while it’s open, and most of them are local customers, not the visitors. We thought it must a truly good restaurant certified by the local customers. We decided to try it, and finally went 5 times during our 7 nights of stay. We are very happy that we have done so. We enjoyed all the foods so much we had at this restaurant.The seafoods served at this restaurant are very fresh or live. All the dishes are well prepared with delicate presentations, and very tasty. Also, the prices are very reasonable. Highly recommended. A mast-do in Madrid.","2025-03-08","鄭玲蘭"
"2","ChIJQXUp0qUoQg0Rv9DotsANAuQ","5","Excellent quality seafood and great service. Staff helped a lot with menu choices and making you feel at home during the experience. I love being able to choose which piece of seafood I want from the bar. Great wines by the glass.","2024-12-08","Daniela Garza"
